Rank,Address,Name Tag,Balance,Percentage,Txn Count
1174,0x334196e498a17acddfc0d74e43f6f53088e66e9d,,"10,100 Ether",0.00842656%,2
1175,0x1fe729426df3d04c033cd59771d2ac4e1e5e046a,,"10,100 Ether",0.00842656%,2
1176,0xf35f3b032c8beb33a2ec88057630d9a269eec735,,"10,100 Ether",0.00842656%,1
1177,0x2695872f6de990072a4edc61a9a597b9be0d14b5,,"10,095 Ether",0.00842239%,1
1178,0x240a3c4fb691ed4d393f7ce1a61d0bb8bf91e0d4,,"10,086.29035342 Ether",0.00841512%,2
1179,0x9bdb521a97e95177bf252c253e256a60c3e14447,Nexo: Corporate Treasury,"10,085.47904604 Ether",0.00841444%,1178
1180,0x905315602ed9a854e325f692ff82f58799beab57,Alpha Homora V2 Exploiter,"10,080.67384209 Ether",0.00841043%,66
1181,0x81b7134ffff34cc5355d7e98c2fa3bd36a1457f2,,"10,070.11494039 Ether",0.00840162%,3
1182,0x4aea257e2ca5c5b9a8fc346c80088d160a762620,,"10,070.09979 Ether",0.00840161%,8
1183,0xc3e0e105cb8a7e42c80f5f235afb5714505b277d,,"10,061.40269535 Ether",0.00839436%,7
1184,0x10abe2494e4525f8cd2bac772671f0e1a44c6975,,"10,060.02470694 Ether",0.00839321%,113
1185,0x80845058350b8c3df5c3015d8a717d64b3bf9267,,"10,058.81371344 Ether",0.00839220%,285
1186,0x0999127b4d58bebe564405a37c6e0cd40da4e90b,,"10,054.765 Ether",0.00838882%,0
1187,0xd0791bb1e59ed26d49f7df67ca62122149b27cbd,,"10,051.32963632 Ether",0.00838595%,17
1188,0xfc248691a4ce26f6a8bcabcf7847e00c24f350cc,,"10,038.68759656 Ether",0.00837540%,7
1189,0x308672703961164e64332ba1ce19b85827502b4d,,"10,038.34982191 Ether",0.00837512%,0
1190,0xa951e689e0f4c4faea0f3f2270e5f0fdbf374c1e,,"10,035.58443164 Ether",0.00837281%,15
1191,0x2e2171cce13573b6a93c7440d6978e71b14f99ac,,"10,028.30394675 Ether",0.00836674%,73
1192,0x3e6db1cb802415dbe136aa998486153326179fce,,"10,025 Ether",0.00836398%,3
1193,0x32ec02800cb7bec5d44b7f97148627c4df5b6c23,,"10,024.0925022 Ether",0.00836323%,93
1194,0x00e72cfa92cdf0a7f9109705f088c2c4e81c2f73,,"10,017.78310605 Ether",0.00835796%,13
1195,0xf9b43deb017253448eea94ad790db67541487021,,"10,015.54158401 Ether",0.00835609%,665
1196,0xc428092d28538afad62e667dc957ec4b56234c53,,"10,005.21492622 Ether",0.00834748%,16
1197,0xcd99b2d54468f0829db0d381e3a020ff014dfbe1,,"10,005.07374729 Ether",0.00834736%,2
1198,0x0a83e5b5da0bc1155ad293b6f271d32f11e28908,,"10,001.01 Ether",0.00834397%,3
1199,0xeb941e79fdbb15b4bc92a92092fa38b28fe511c6,,"10,001 Ether",0.00834396%,2
1200,0xd59a6820328574ebca2cab2597e272b3632d9a35,,"10,001 Ether",0.00834396%,2
1201,0x6a2abd0fa9bb0584fe2922b5110bb637de47b75b,,"10,000.99740519 Ether",0.00834396%,5
1202,0x2048ed6b9b01eefb353841daf47820dce0ce4b76,,"10,000.99649133 Ether",0.00834396%,6
1203,0xd4fb4b1e410695182e48348a154a8d780ee33561,,"10,000.99637403 Ether",0.00834396%,20
1204,0xee8d8ababb63bcd41e70a30b187cbaaa4e5d7ec6,,"10,000.99632755 Ether",0.00834396%,8
1205,0x74ab3d0cf3cefe882b4397a54aae10099e59ccf0,,"10,000.99190415 Ether",0.00834395%,7
1206,0x260809dd68d7b15b956282484a5d90830cea4c05,,"10,000.84987274 Ether",0.00834384%,19
1207,0xf51e589bdf6aabccbda45794329f7d0574931a82,,"10,000.83884818 Ether",0.00834383%,20
1208,0xbd6ce13c269890c4d1137b7beb0c7b1ff7f59556,,"10,000.510669 Ether",0.00834355%,9
1209,0x717e2dedce7fcdb88c9e8cdca1db025c83929baf,,"10,000.45928708 Ether",0.00834351%,3
1210,0x6ab0575a94d1718a19759522801e0761ffb95722,,"10,000.14389609 Ether",0.00834325%,16
1211,0x00359d862dd26307b0816f7ba3501a01808706fa,,"10,000.099635 Ether",0.00834321%,8
1212,0xe9710b79f673dce3a4e2e9b68ffdc93fa056d87d,,"10,000.08392453 Ether",0.00834320%,10
1213,0x2b672aa43da5ac3b3ae9f793beab23d961ad847a,,"10,000.05367099 Ether",0.00834317%,6
1214,0xcb96aa665bbdf731c61f50bf333c1b4549c14757,,"10,000.00660446 Ether",0.00834313%,8
1215,0x0e6d1260010a820e001d32ba6e49bf7f873c047a,,"10,000.004582 Ether",0.00834313%,4
1216,0x1c6442c258760c153a911a6bf0c2ef8f1227d9f6,,"10,000 Ether",0.00834313%,2
1217,0x5c96de3a6a9034120bc0509700c0eea801efd842,,"10,000 Ether",0.00834313%,2
1218,0x33b62165fbb2927031c623bc330eb248c3ad6fe9,,"10,000 Ether",0.00834313%,2
1219,0x494de8bd84ab6c02156286c8c3d290aa452800c8,,"10,000 Ether",0.00834313%,2
1220,0xa0e64f280f5af5745bb7670e2baa94fe341e8574,,"10,000 Ether",0.00834313%,2
1221,0xe3f49dd84f6dde4566ff58159f7d5971b5e7bc11,,"10,000 Ether",0.00834313%,4
1222,0x736cba46e9a7ab923e62d695c55f5289db14ecfe,,"10,000 Ether",0.00834313%,4
1223,0x7bd3bd44e2d7e460bc3547bc08305ce83b70dc87,,"10,000 Ether",0.00834313%,4
1224,0xcfebf663b7e430bce508692a5304af306d949e6e,,"10,000 Ether",0.00834313%,4
1225,0x711c2a08f64334f2b1fbeb03f57bab883f822f82,,"10,000 Ether",0.00834313%,4
1226,0x4d9f95d362e06154088dce9d9b55d9060c5c7f4e,,"10,000 Ether",0.00834313%,4
1227,0x9ecee109ba43389241beb8826ae58b4d50d50a30,,"10,000 Ether",0.00834313%,4
1228,0x68bbbcb0bae7f15fec4b47cfbda10321146b3a99,,"10,000 Ether",0.00834313%,4
1229,0x87747f3dd8de4a708437e57bb63e182f4129a5f8,,"10,000 Ether",0.00834313%,4
1230,0x1f065ef6e7c1aa05a05b8498d56281359bd3f93b,,"10,000 Ether",0.00834313%,4
1231,0xf23159ca11b5970477b707c0bc160d8b01a8acd3,,"10,000 Ether",0.00834313%,4
1232,0x6dab922fcc1adbee120647be4aa15d292f8167e4,,"10,000 Ether",0.00834313%,4
1233,0x45dcacd87cd0e03657ac0d52999e798a75d8ed8b,,"10,000 Ether",0.00834313%,4
1234,0x29aef48de8c9fbad4b9e4ca970797a5533eb722d,,"10,000 Ether",0.00834313%,2
1235,0x9eaa93e665cdb36ea5efaf0dad1441ea99d6be3a,,"10,000 Ether",0.00834313%,1
1236,0x0b6c04721f05913c8a3d004e0e4eef4512f3f6b7,,"10,000 Ether",0.00834313%,1
1237,0xb1881a34cae49022a98264ab945165fe8ba597ec,,"10,000 Ether",0.00834313%,1
1238,0xbf9d2a652eedfcc38c6227cdb880a8bf1fe7953a,,"10,000 Ether",0.00834313%,1
1239,0x34138ddf9ad45b73ebede5d4a95dfa5b03ae045e,,"10,000 Ether",0.00834313%,1
1240,0x4ef80540d1195bd17fc86e42a334d5957a7c3e16,,"10,000 Ether",0.00834313%,1
1241,0x699152f1ace5504cbee3a962fb83ebda907d1941,,"10,000 Ether",0.00834313%,1
1242,0xc741d00de2479c7216c33682e622c15be0d94f8c,,"10,000 Ether",0.00834313%,1
1243,0xe39152e4d1c9ff4f7ae1e25dd7f0b8283999bf19,,"10,000 Ether",0.00834313%,1
1244,0x4372ba5e038e1c1dbec08225edc90879e00f5936,,"10,000 Ether",0.00834313%,1
1245,0xfa9313275cd632ff5cb7cd691391973ce287eed2,,"10,000 Ether",0.00834313%,2
1246,0xb47d035129ad6ff4df125f0f62138a90d7652f21,,"10,000 Ether",0.00834313%,2
1247,0x2229b47baf6651ba16eb40b4dde4bddbfa26f9b2,,"10,000 Ether",0.00834313%,2
1248,0xc203dc03ff949b4e2111897850d8d481ae8fce7e,,"10,000 Ether",0.00834313%,2
1249,0xf1757ad7fb125701b52dd5514cf1f5edd1db199d,,"10,000 Ether",0.00834313%,2
1250,0xe71cb75836f7f91276a1480c7e5acf8378781bcb,,"10,000 Ether",0.00834313%,1
1251,0xde34b24bc0f0ebb4fbb4617de26d9b94f88ecf2d,,"10,000 Ether",0.00834313%,1
1252,0xf404806324dec457a0c5a8fb49302c8707b48386,,"10,000 Ether",0.00834313%,2
1253,0x92462c26ac4033e896cdee397e6195cf6653765f,,"10,000 Ether",0.00834313%,1
1254,0x78d13179a60c4f452ded10c92a70efd5a547a653,,"10,000 Ether",0.00834313%,2
1255,0xa4eb45a4bee9de616741919cc166d11c5612c113,,"10,000 Ether",0.00834313%,1
1256,0x98bed4c85fa10fa1cee0fb4d7406c6ca8e93b6fa,,"10,000 Ether",0.00834313%,1
1257,0x44226d4869500dd3b01e3f20b77f7e725fc81c03,,"10,000 Ether",0.00834313%,1
1258,0x5e438815628819b1f1618016317bab36a82c767e,,"10,000 Ether",0.00834313%,1
1259,0x9ed98cbd4332931efb9a1625a0b8a64ded63788f,,"10,000 Ether",0.00834313%,2
1260,0x518b82370bc31ebb96922ec257d92517d7387615,,"10,000 Ether",0.00834313%,2
1261,0xfbb23038fe6cfa16aa898d7dbca7c3269bdaf258,,"10,000 Ether",0.00834313%,2
1262,0x333c100ae1a2743a1e55d73913cac6d95deb7f62,,"10,000 Ether",0.00834313%,5
1263,0x47849c4321fe5efc1954c5749568d3f8c4481b3e,,"10,000 Ether",0.00834313%,0
1264,0x89395756a524348c81d8de9bed0a26fae273c410,,"10,000 Ether",0.00834313%,3
1265,0x7b8ffa4fe43d1b476cff9d0787fc0019ca54e421,,"10,000 Ether",0.00834313%,38
1266,0x5fe2219ca27e724eb4d85dbc408e163279380cc1,,"10,000 Ether",0.00834313%,1
1267,0x608627b4cbd2f6082faa231c601da7ea9a00d900,,"10,000 Ether",0.00834313%,1
1268,0x14b4a4110cb7d684091b5901a6ef30ab082f9204,,"10,000 Ether",0.00834313%,1
1269,0xb1b4e2c3ade5965f68b9fdf81ad1c668f1d0ce6d,,"10,000 Ether",0.00834313%,1
1270,0x2888b2e250d2bf7145648d3763521df66be3c51a,,"10,000 Ether",0.00834313%,1
1271,0x8f3c64523829d6991702a869ad21808e437e6367,,"10,000 Ether",0.00834313%,3
1272,0x5fcfee3449bf4d6ba7610b7bb5b29668b8959c3f,,"10,000 Ether",0.00834313%,3
1273,0x2213e8f60e9b00cc705fabdebcaed88e96567f86,,"10,000 Ether",0.00834313%,3
1274,0x90ec86d91eedca96e0226e0afecf413544c29626,,"10,000 Ether",0.00834313%,3
1275,0x3efc4fd7209e8386281d9ff6fb2ff17e52ab4221,,"10,000 Ether",0.00834313%,3
1276,0xa2f3fb060cc8661a245c5f00b3cb9932b0917dc4,,"10,000 Ether",0.00834313%,3
1277,0xffc0571cc7ae4b0345bb4645196b2f075bb38898,,"10,000 Ether",0.00834313%,3
1278,0x276ab2083035b2ba52fb6a77317ac8c069d46103,,"10,000 Ether",0.00834313%,3
1279,0xd1c14ae755f220ca1477da5044efc2a2032a43ff,,"10,000 Ether",0.00834313%,3
1280,0x8abe3ac564098adcad1cb0f812358e5e4555e2ba,,"10,000 Ether",0.00834313%,3
1281,0xc63896418ae59559c0bad11d2f471d8bcd8b93a0,,"10,000 Ether",0.00834313%,3
1282,0xa3d39551a4bc06ea1da1c646f8badbe864d85240,,"10,000 Ether",0.00834313%,3
1283,0xcefb3ec2129b6c27c73023b27397908f3e9329df,,"10,000 Ether",0.00834313%,3
1284,0xef0683bef79b7ad85573415c781edfde8bec65b1,,"10,000 Ether",0.00834313%,2
1285,0x2d146aa23645950fdefbb23f636a5d1674fe1047,,"10,000 Ether",0.00834313%,2
1286,0x5167052b83f36952d1a9901e0de2b2038c3dd1a3,,"10,000 Ether",0.00834313%,2
1287,0x3924435577d67066120589afdfbd14232eab2b7a,,"10,000 Ether",0.00834313%,5
1288,0x5bd23547477f6d09d7b2a005c5ee650c510c56d7,,"10,000 Ether",0.00834313%,1
1289,0x066647cfc85d23d37605573d208ca154b244d76c,,"10,000 Ether",0.00834313%,1
1290,0xcd59f3dde77e09940befb6ee58031965cae7a336,,"10,000 Ether",0.00834313%,1
1291,0xab7e130c57cb12e9c488c34a16d5b4779233eb14,,"9,999.999 Ether",0.00834313%,4
1292,0xf293dfc5a7645ecae3eb6efe903f4ca96ac905c9,,"9,999.99788945 Ether",0.00834312%,1
1293,0x13a2721369ad7967c508c89c36ba6a8e1d750222,,"9,999.99415694 Ether",0.00834312%,90
1294,0x4b5d3010905e0a2f62cce976d52c4f6eb5e545a5,,"9,999.98941549 Ether",0.00834312%,9
1295,0x21dbdb817a0d8404c6bdd61504374e9c43c9210e,,"9,999.90134309 Ether",0.00834304%,7
1296,0x63d3cecc44730b079210e14c8215910d7c9ba031,,"9,999.78110586 Ether",0.00834294%,16
1297,0x0fcfc4065008cfd323305f6286b57a4dd7eee23b,,"9,999.49858015 Ether",0.00834271%,5
1298,0x821a7c84d0100f3286972cf14e81bce3ba5bbae0,,"9,991.82042572 Ether",0.00833630%,35
1299,0xc4e30303a4490e670da9fb5274bb49776d969322,,"9,990.46070434 Ether",0.00833517%,66
1300,0x177a33ad66545928eb73e44b06a90540773ffa24,,"9,976.07591827 Ether",0.00832317%,7
1301,0xc603e6fe44feec92072f9cac4627680d3993cb73,,"9,959.5815604 Ether",0.00830940%,3
1302,0x3b60ff233087dff2a34a437d76624d628524de80,,"9,933.48808 Ether",0.00828763%,6
1303,0xf5e439498488fade1a5dd8b6287c27e53673f285,,"9,931.436018 Ether",0.00828592%,4
1304,0xf64ef88ee40357c56cd2a02e2d4da8e70c61c448,,"9,929.93964527 Ether",0.00828467%,20
1305,0xd4f326fca53f568694734fdac531fc403e3f7190,,"9,914.9829918 Ether",0.00827220%,59
1306,0x767a26cac94fe8b3c78ae75ad1fe53fc084c82b2,,"9,899.97606 Ether",0.00825968%,2
1307,0xadcece4b9ad1fb062c1f115a9ab2a50cbf98d96f,,"9,893.23671243 Ether",0.00825405%,2
1308,0x2f433ee1f1c6763cf30a2a56339e946c3a7048fe,,"9,890.35190938 Ether",0.00825165%,4
1309,0x02e755e2a94b8b53a7379c9dbffd49760a2fed20,,"9,878.125254 Ether",0.00824144%,6
1310,0xd7efcbb86efdd9e8de014dafa5944aae36e817e4,,"9,837.12701567 Ether",0.00820724%,89214
1311,0x23c45a0456b25daa2ebc25a15c2b604ba4ff7e4d,,"9,836.34882669 Ether",0.00820659%,2
1312,0xf51c4c6672add72588b521b02c10687bdecff5c9,,"9,825.32220129 Ether",0.00819739%,59
1313,0xe88b2f250e5719d015d40a5fd9b636deca4e6180,,"9,812.99389423 Ether",0.00818710%,2
1314,0x741a816aec3b183d29117bad0906f1f15233c360,,"9,811.30089439 Ether",0.00818569%,24
1315,0xe53f97a19f06c10de79862b66026e3acdff5607e,,"9,802.6839456 Ether",0.00817850%,2
1316,0x06fed18718975d9e178e0c0fea35c18eac794c3f,,"9,802.1084565 Ether",0.00817802%,2549
1317,0x6a2777630e021093a88d431d20db8fb634e4d88f,,"9,800 Ether",0.00817626%,1
1318,0x404f7c0f8c11bf2d797918d8e867cd7254c6c0b2,,"9,800 Ether",0.00817626%,1
1319,0x1fc2be992cb1cdd714df3ac9e4bdef80ed6f0f69,,"9,800 Ether",0.00817626%,1
1320,0x40d398e2d1471a986a635de2e3c4099b8d368ce3,,"9,800 Ether",0.00817626%,1
1321,0x087015b6d9d62c7346f25d01c5e03acb44ea61d4,,"9,800 Ether",0.00817626%,1
1322,0x6a455e003d1b8da4f036eba4c9b7c913907e7f62,,"9,800 Ether",0.00817626%,1
1323,0xda3e74e10f6c789443366a06537c29f7df2105fb,,"9,800 Ether",0.00817626%,1
1324,0x51d164829b4e2938e1ece6d5111290e8b41875ff,,"9,800 Ether",0.00817626%,1
1325,0xbe9723cdec785bfa1046a128f3d383b835294ce0,,"9,800 Ether",0.00817626%,2
1326,0xd737d3ba9a8735fc050a7c48fb3c10a12d9de14f,,"9,800 Ether",0.00817626%,1
1327,0x4976e9df99b55d2334a920794d27be00d9ac8423,,"9,800 Ether",0.00817626%,2
1328,0x6dc0efe64cb54e87f137465fb9e94ec96b5e56c5,,"9,800 Ether",0.00817626%,2
1329,0x6af5a0155e102889ceb4a38116194fa9404cc45b,,"9,800 Ether",0.00817626%,2
1330,0xd939002bc74af734649555e10654b5b5f5a13fec,,"9,800 Ether",0.00817626%,2
1331,0x15ade2264508cd4fe63698665a8823a77346bb26,,"9,800 Ether",0.00817626%,2
1332,0x5d81d3226f47536df852428cf2b66ddfb307a2b3,,"9,800 Ether",0.00817626%,1
1333,0x27c9fa9009bea9ad283147d778eb306c8e670759,,"9,799.99999999 Ether",0.00817626%,2
1334,0x29cd45e5f1eeee413f208c67304d6872ec614636,,"9,799.9724987 Ether",0.00817624%,22
1335,0xe7155279a4cb7ae0912bb5e67f9576465aa9151f,,"9,798.93364684 Ether",0.00817537%,5
1336,0xa2c0f1083ea1c5279a0111d8886989fb5299d483,,"9,781.02657561 Ether",0.00816043%,96
1337,0xfc686bb7f423ba8f6a16b0dd32405a30505a8c1b,,"9,779.94375085 Ether",0.00815953%,8
1338,0xda6e30287757c544638378478aa70c7b970576b5,,"9,750.4196393 Ether",0.00813490%,28
1339,0x6742efe2c3fd15af1418c99da23b535bdbb4b83e,,"9,731.75 Ether",0.00811932%,3
1340,0x62fcc6ba6e187eb39d435098f995cbf0239d3944,,"9,700 Ether",0.00809283%,1
1341,0x4b1e34c92da600ce8da4b9fc5202d17dca343671,,"9,700 Ether",0.00809283%,1
1342,0x53986753c1def5956e17f8df52ca0709e10356fc,,"9,700 Ether",0.00809283%,1
1343,0x05434ad86f21df497f857405fe6714f2894aa66c,,"9,700 Ether",0.00809283%,1
1344,0x1fcb40ff0a6a0bf8e9e473101c56af9a2cacc187,,"9,700 Ether",0.00809283%,1
1345,0x3b102e02ce180f2f3435d44c6be597ca0094db1d,,"9,700 Ether",0.00809283%,1
1346,0x49f1b7610efe33e4ac7e35d31f60a431be2eb121,,"9,700 Ether",0.00809283%,7
1347,0x52ec584ded2958e31a2ecafb76724fd2532cd9c7,,"9,700 Ether",0.00809283%,1
1348,0xd85cb52760558df986e6f594d5d8059ba439556e,,"9,700 Ether",0.00809283%,1
1349,0x17e8c689c143e373a9c595fd02c8dd641db9a6d4,,"9,700 Ether",0.00809283%,1
1350,0x5296e103e9072d450970fc18d8736e12a1bc6f9b,,"9,700 Ether",0.00809283%,1
1351,0x65c1c7df115124d7e268221907b7aafc2437f75d,,"9,700 Ether",0.00809283%,1
1352,0x35bdca281f47f76bdc83d321a611eabe5648284c,,"9,700 Ether",0.00809283%,1
1353,0x3b8d07fcb7c236c150177e2791b457270e7c85bf,,"9,700 Ether",0.00809283%,1
1354,0x974f6b93fbb90b46d4169c7dc4092aab43fbfca3,,"9,684.00726 Ether",0.00807949%,8
1355,0x83cc4f34c79315552774fdfe1d81f433d38765d2,,"9,681.56341191 Ether",0.00807745%,109
1356,0x6081258689a75d253d87ce902a8de3887239fe80,,"9,662.88449839 Ether",0.00806187%,52744
1357,0x0632dcc37b1fabf2cad20538a5390d23c830962e,,"9,628.5502 Ether",0.00803322%,182
1358,0xed0eebb4d520a6b0eccc4df8e5214e7a6697c111,,"9,600.56697543 Ether",0.00800987%,88
1359,0xcc87711667aff5ab459336292342099c069229b6,,"9,578.0622471 Ether",0.00799110%,34
1360,0x4418c5f40dd4bbd18fbb328927203a254b049bc1,,"9,574.40789469 Ether",0.00798805%,4
1361,0x88f9bf241cbca29bc09826419af3a0a1d2fc6db1,,"9,549.9976666 Ether",0.00796768%,4
1362,0x00311c3e2d2e60fe50df22aca488b170b6cad337,,"9,541.0999213 Ether",0.00796026%,26
1363,0x446b26af2b0c652551d5a25dee7aece5e19e1f8e,,"9,527.88413869 Ether",0.00794923%,20
1364,0xe94da31fb6eb57cae5a692d1ba2b63a2b4c9e2c2,,"9,526.62704097 Ether",0.00794819%,8
1365,0x7ef23aae22c1b3c3ecfee1aecbda03ec86784c95,,"9,525.51156247 Ether",0.00794725%,62
1366,0x2ce41ec427664971608ee87397e06e88bbe36a47,,"9,500.01332618 Ether",0.00792598%,13
1367,0xc535c8deb194f3dfaa7fb5269b3e7d769f25b711,,"9,498.97847653 Ether",0.00792512%,6
1368,0x936a140075c0187dab61b163047c8a4b584b25ff,,"9,486.94425151 Ether",0.00791508%,3
1369,0xc22fae86443aeed038a4ed887bba8f5035fd12f0,,"9,477.26062612 Ether",0.00790700%,288
1370,0xbc9f07c729c23b9757324a9026f4d350c4888e5d,,"9,476.49519775 Ether",0.00790636%,3
1371,0x7dc9cdc46c014a8dcef83712549d0357d491c1c2,,"9,444.5042108 Ether",0.00787967%,6
1372,0x98f4af3af0aede5fafdc42a081ecc1f89e3ccf20,,"9,400 Ether",0.00784254%,2
1373,0xfe96b5239d60fe339542c3f0f3d389b93710ade5,,"9,399.923 Ether",0.00784247%,2
1374,0x46125c66481a7b92c00341c4e6f91270d167ced0,,"9,393.16793195 Ether",0.00783684%,30
1375,0xfe99501df2f0001eeebb77f9683751c044c668e3,,"9,389.35317925 Ether",0.00783366%,1
1376,0x88aa042c4aae423e0f1bb48542b473d1dd20a807,,"9,383 Ether",0.00782836%,114
1377,0xfbf6333e48d774e2343ad25681015e4d31892156,,"9,366.28760832 Ether",0.00781441%,63
1378,0x1f77a10cf76d6da3659774ca67ae3c577a499f91,,"9,353 Ether",0.00780333%,3
1379,0x48bbf1c68037bf35b0eb090f1b5e0fa52f690502,,"9,344.89309905 Ether",0.00779656%,72
1380,0x2e8e9a657f38ff39a51c3b68741c89d0ac7e8f90,,"9,344.68001227 Ether",0.00779638%,17
1381,0x09cf91d5e137cf047eb9e0551ceb18239b46d3dd,,"9,335.12691587 Ether",0.00778841%,230
1382,0x0ea2a210312b3e867ee0d1cc682ce1d666f18ed5,,"9,314.49439205 Ether",0.00777120%,22
1383,0x41e687fe080fbebc0a07a5984ab19f63c57f1bb8,,"9,308.87051437 Ether",0.00776651%,4
1384,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,Coinbase 5,"9,275.69449336 Ether",0.00773883%,8870453
1385,0x62d4e24482bf605c04a1ff2a0e13c8db21b0aae5,,"9,264.66164162 Ether",0.00772962%,36
1386,0x58f56615180a8eea4c462235d9e215f72484b4a3,,"9,264.58863051 Ether",0.00772956%,90333
1387,0x416299aade6443e6f6e8ab67126e65a7f606eef5,Luno 2,"9,264.13157585 Ether",0.00772918%,1106175
1388,0x496e319592b341eaccd778dda7c8196d54cac775,,"9,250 Ether",0.00771739%,2
1389,0x4de76b3dfd38292ba71cf2465ca3a1d526dcb567,,"9,229.0837596 Ether",0.00769994%,14
1390,0x05348e9ed9037d7c17492d4517760aad0719d27a,,"9,209.82657287 Ether",0.00768387%,117
1391,0x850a0e0692cddf35b328afde6f2388710dd16776,,"9,204.90293531 Ether",0.00767977%,39
1392,0x024685dded24f244e610d6023c3c4cbfb2b0e32d,,"9,200 Ether",0.00767568%,1
1393,0x53c286e0abe87c9e6d4d95ebe62ceafa4afce849,,"9,184.51681689 Ether",0.00766276%,35
1394,0xd964a23cf2c7a38107e9d8d487ffee76186bacd7,,"9,178.57842013 Ether",0.00765780%,30
1395,0x1bf68a9d1eaee7826b3593c20a0ca93293cb489a,Orbit Chain: Bridge,"9,152.3285368 Ether",0.00763590%,105173
1396,0xa86e3d1c80a750a310b484fb9bdc470753a7506f,,"9,141.70324342 Ether",0.00762704%,133
1397,0xbd195e44c8106538ff83652b2d8155b13007731b,,"9,111.29760637 Ether",0.00760167%,3
1398,0xbc7c714fb8e2134dc657e0a7c1ef0aeaf929cf23,,"9,095.92539577 Ether",0.00758885%,41
1399,0x088f0d85feb6de065aecf821660a566c0df349b8,,"9,095.09513443 Ether",0.00758815%,2
1400,0x675a35664a26be6ce28c1279b5a31460e6e83a39,,"9,068.96365466 Ether",0.00756635%,20
1401,0x4f155921a657d01dc7f7b8be91ee8fe51b12cff9,,"9,060.13633806 Ether",0.00755899%,3
1402,0x4e6963c792b1cb9fc242436f9ecf0856d964e915,,"9,052.01262729 Ether",0.00755221%,95
1403,0x37b8f0f3164a28fa698bd357b34a8838a5da2f3b,,"9,042.40742991 Ether",0.00754419%,84
1404,0x3b69035f18e923ad2144f775a6156931f9b15d2d,,"9,035.95912354 Ether",0.00753881%,38
1405,0x6555e1cc97d3cba6eaddebbcd7ca51d75771e0b8,,"9,023.17875044 Ether",0.00752815%,2468
1406,0x39bd13fcade0c2910fe2077d0066b5180ff85dfa,,"9,013.13499198 Ether",0.00751977%,25
1407,0x67492f474b06deab70bdd94cc7f66fef02ccd50c,,"9,005.20714632 Ether",0.00751316%,199
1408,0xf11b28948c02d83ff05b40226c56021eef99e2d9,,"8,999.9994319 Ether",0.00750881%,2
1409,0xed344fa1075499dac4e7eb0b868a1874dcdd36cf,,"8,994.26360831 Ether",0.00750403%,836
1410,0x641d1e87d3f1bf838899c6b4411c60dc60a9e8c5,,"8,992.00068062 Ether",0.00750214%,9
1411,0x1e3b9717fcf59f4f822a5fe95bd0ed9d13aae38b,,"8,986.10934535 Ether",0.00749722%,103
1412,0x71c639e7bf4aaa4b9ab546fd48e2e815b9140f96,,"8,959.999622 Ether",0.00747544%,2
1413,0x625a7e227711ec95e928a725bcdb5a74f3faa39c,,"8,953.75835408 Ether",0.00747023%,17
1414,0x348607aeddfc4a5651326102ba3e5a1d45c1004f,,"8,949.9973286 Ether",0.00746710%,3
1415,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,CryptoPunks: Ͼ Token,"8,936.94002864 Ether",0.00745620%,213918
1416,0xd2b5a58b69b41fc39a19f5b1a573f916a6229c81,,"8,927.72380097 Ether",0.00744851%,5
1417,0x930a2ff879bc6621a8ba2e053636084649de408d,,"8,876.18447267 Ether",0.00740551%,57
1418,0xcfc0f98f30742b6d880f90155d4ebb885e55ab33,,"8,871.25703589 Ether",0.00740140%,9220
1419,0x2752ceb98e64a2423f79ab552d71fdbee72ef4a5,,"8,840.10284075 Ether",0.00737541%,11
1420,0xfe5fb84cfe723f6c809e4a0e02212e955217e2b0,,"8,836.75042616 Ether",0.00737261%,52
1421,0x9da3302240af0511c6fd1857e6ddb7394f77ab6b,,"8,828.94146119 Ether",0.00736610%,30
1422,0x0e5f49f732a3b3eab25f3e39fb106ddba53a5cf4,,"8,825.65262274 Ether",0.00736335%,65
1423,0x07445065963c2d563cd70ddf2aa49fc771e59a98,,"8,819.85862517 Ether",0.00735852%,4775
1424,0x118c18b2dce170e8f445753ba5d7513cb7636d2d,,"8,800 Ether",0.00734195%,2
1425,0xf1ed4bdda93c4bde5b4e9154de29e29e1cfb1cd3,,"8,795.94071414 Ether",0.00733856%,2
1426,0x4a4a3cb97559fc531715362bc41a31b192448a35,,"8,739.6970344 Ether",0.00729164%,171
1427,0x6817cb23429c251155f55241fc984654f23b0067,,"8,714.9752 Ether",0.00727101%,53
1428,0x747aa0ee603fbdbe1ff714fe94c1ea2dbad184a9,,"8,713.04 Ether",0.00726940%,2
1429,0x6d96904232916ca216832d5b10916cb8384d3773,,"8,701.80626702 Ether",0.00726003%,12
1430,0x12b7f25f2d6b6b0e990fedc49df015bf8a499799,,"8,696 Ether",0.00725518%,5
1431,0x592a94353879a5bc2a50f0cd5037b7a91e3f5aef,,"8,667.23532093 Ether",0.00723118%,77
1432,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,Bittrex,"8,639.36348273 Ether",0.00720793%,11362097
1433,0xb14dcf14ffe583240d848d5596f9fa000d430f5d,,"8,633.89832 Ether",0.00720337%,3
