Rank,Address,Name Tag,Balance,Percentage,Txn Count
5012,0x65944d0acefebdf98fe8ca5b350e3de01982f512,,"1,388.48154723 Ether",0.00115841%,86
5013,0x9ddbdcd3c5123e673e4b96992101f8ceafcd95a0,,"1,388.334574 Ether",0.00115828%,231
5014,0x1c94d636e684eb155895ce6db4a2588fba1d001b,,"1,387.67876914 Ether",0.00115774%,12
5015,0x6cc38b3f8cbf2b78996801d1b8d5fa441c33270d,,"1,386.84298877 Ether",0.00115704%,93
5016,0x860d77c0add3ed06b0ecb6369e8e031233f2f385,,"1,386.78004989 Ether",0.00115699%,14
5017,0xc760d82e6e2ab66e327be9545ddcf9e9e047b07c,,"1,385.71531344 Ether",0.00115610%,121
5018,0xa997fba4988a9d4017e51890bf76382b5eef76e5,,"1,385.45197613 Ether",0.00115588%,198
5019,0x688e1993e430c04d158f1323e9408fecf6391870,,"1,384.54586088 Ether",0.00115512%,18
5020,0x16241d8924cd9d369666bcfce4d7ee7023483786,,"1,384.4007069 Ether",0.00115500%,4
5021,0x74e6acf300e8c8d8ef7c1f85d2589fc1fcc8a500,,"1,383.50375418 Ether",0.00115425%,26
5022,0x1c0182718e4db6b74e804caf7c526f95ebc96f31,,"1,383.24221942 Ether",0.00115404%,94
5023,0xe9082282f8715f3db97e0c57df04f7b37a796497,,"1,382.68149673 Ether",0.00115357%,0
5024,0x59cf247531145cf96d2381b853bdb190deed7cd5,,"1,380.67 Ether",0.00115189%,1
5025,0xd341f357138dc3d1488e203a0138de71f4e0de63,,"1,376.33078769 Ether",0.00114827%,35
5026,0x446a6d1ae02e845f76db54a4b1df038e334e3ea9,,"1,375.997 Ether",0.00114799%,1
5027,0x9b30a4c4e5006fc789ffa8ba8bacbeb198bd4281,,"1,375.997 Ether",0.00114799%,1
5028,0x7c223e22738b1954866a8616f60769fd619e2a42,,"1,375 Ether",0.00114716%,0
5029,0xce7d28b2a232004c0e102519fb2b50e6360d5840,,"1,374.97844319 Ether",0.00114714%,15
5030,0x7a9467bf83e1636c81a167c5404239bf6c76ac2f,,"1,374.89275271 Ether",0.00114707%,5
5031,0xd7d5fc55adef17a39ebe01f87b07b1f38b69122f,,"1,374.10063055 Ether",0.00114641%,1289
5032,0x0ac0d8dc6c3426e7ddf8cf87b3f5c561bfc24bed,,"1,373.85201 Ether",0.00114620%,5
5033,0x1bdd2486cb21cf70afabc924b9488c05e0ac9c49,,"1,373.85147874 Ether",0.00114620%,66
5034,0x95052f98f497377e0b94832177bf0e8fe32999ff,,"1,372.997 Ether",0.00114549%,1
5035,0x0bf51b6fabf521548afa46de42756e5fbb901dd5,,"1,372.80477867 Ether",0.00114533%,168
5036,0x0402e3499c80399ca40ef0dafd98f2db6a15300a,,"1,372.15833487 Ether",0.00114479%,52
5037,0xc6405bef12906f59d714927cf1b4b7d340315f68,,"1,372.0729246 Ether",0.00114472%,6
5038,0xe01545b2f0299dd97568360ecc969cf88596494e,,"1,371.34893589 Ether",0.00114411%,158
5039,0x431786758a3838e516b14e17a9958b776fafc0f1,,"1,370.997 Ether",0.00114382%,1
5040,0xef0dac02b5e8329c456ec3c116c2751d047fe4b4,,"1,370.997 Ether",0.00114382%,1
5041,0xaf28bcb48c40dbc86f52d459a6562f658fc94b1e,,"1,370.98292438 Ether",0.00114381%,146
5042,0xe8ea73bc92427fc025a59927c8e75ca6e6663c8d,,"1,370.98292181 Ether",0.00114381%,11
5043,0x7c5282570d58bea5bda033aa3e93511d2be152c4,,"1,370.9411 Ether",0.00114377%,1
5044,0xd43e793c68eba980057362842e918cb1f68ec24b,,"1,370.73263221 Ether",0.00114360%,14
5045,0xf9009feff43fdcc1c26f2e39c80684544f3cc4d1,,"1,370.00583006 Ether",0.00114299%,25
5046,0xf5e502cba0ab8120d8427ded75ce5a95b72beb12,,"1,369.997 Ether",0.00114298%,1
5047,0xb9b58830158e0ddf09886ab9c50a6910ee2b9d22,,"1,369.84513919 Ether",0.00114286%,7
5048,0x82edcda969f202a582edd2b5647da15822368fc6,,"1,369.49287758 Ether",0.00114256%,59
5049,0x41897bde68ec0fe219830b574eb16ffcd50edf06,,"1,369.23615388 Ether",0.00114235%,26
5050,0x1093b3f24eecd99eba223b4edcfe215b06582abc,,"1,369.17896392 Ether",0.00114230%,2
5051,0xbfeca25b5c8462b6261fa0b5f43140d92adf3790,,"1,368.997 Ether",0.00114215%,1
5052,0xb2f688db6f681eae8bc8a083f26ce71224d1421b,,"1,368.81137026 Ether",0.00114200%,70
5053,0xb7c90195e59608461c17f61dd40c835f5cf3c2c2,,"1,368.29 Ether",0.00114156%,1
5054,0x6a95f695005a59346932f93d7954a5a0a3df1cc9,,"1,367.997 Ether",0.00114132%,1
5055,0x3517ff9c27ac5bb247f8de33adc79006439e7b6c,,"1,367.9950629 Ether",0.00114131%,8
5056,0x4748c6d9b5db06940028d523ca536ea4c582fb12,,"1,367.81066638 Ether",0.00114116%,1
5057,0x3d7a1b245d91cc14db4ac9930a18d2c129865449,,"1,366.89229143 Ether",0.00114039%,339
5058,0xbd9064fdb9a4274df760f8fc14abaf6b86d17f12,,"1,366.54024765 Ether",0.00114010%,545
5059,0x86a02082ddd212d40c9ff43c3d5fdf75ad090b7f,,"1,365.997 Ether",0.00113965%,1
5060,0xaba9d655ceb63e023ef3db2c56abc8beac451a3b,,"1,365.997 Ether",0.00113965%,1
5061,0xa26d23d95d885156469ba7dda66e643c5b4680c8,,"1,365.83815022 Ether",0.00113952%,953
5062,0x5031d7ba59fa14ce19f8f7b0649493387ed94722,,"1,365.66305023 Ether",0.00113937%,1
5063,0xb66f8015e916e0d6590761ed299bf4b3bdf40006,,"1,365.40451833 Ether",0.00113915%,460
5064,0x681bdf16bd0aaefe2f9377385d4205a78ab13098,,"1,365.307213 Ether",0.00113907%,5
5065,0xca9a7d57239d04b3b43edaad246c00507b7cdbd5,,"1,364.75439484 Ether",0.00113861%,12
5066,0x624cd7d1ce9e1252797b93337c87b8615c62194a,,"1,363.87369476 Ether",0.00113788%,1
5067,0xa7a8611a2d7663b3e215bb73f5fd57c9e673b2d8,,"1,362.82704283 Ether",0.00113700%,47
5068,0xaa4b4bda1f247020e6c2dcdb0e5f854b383edae1,,"1,362.51712928 Ether",0.00113674%,7
5069,0x2b645268e2fbb384b423e50089657395f749763a,,"1,362.40887829 Ether",0.00113665%,46691
5070,0xca4c54a91aa05be0e0cd9ceba388c8d682284c69,,"1,361.997 Ether",0.00113631%,1
5071,0xa0ebd5ffdf2f13113ec86c09d657a2bf07eeb079,,"1,361.76690305 Ether",0.00113612%,41
5072,0x333ee78d2c36403805894571dfd0242496d4bed4,,"1,361.69741958 Ether",0.00113606%,0
5073,0xe33d40a79a18605c89431f21832a194f8cd3ee58,,"1,361.36668838 Ether",0.00113578%,14
5074,0x1c1026b892df4a05b2c5a8a124055e75da811bbb,,"1,361 Ether",0.00113548%,6
5075,0x0dd5aea31c0f30f650654ba5306cb1acc01d581f,,"1,360.65433824 Ether",0.00113519%,6
5076,0xafc73333d5ee43d2595dbdfcfe1acb12a2704e43,,"1,360.38801 Ether",0.00113497%,3
5077,0x89f86b4570205439a3696ef62b0d986cb126b896,,"1,360.35687326 Ether",0.00113494%,15
5078,0xae991faea10d2fecb9ff991a6c275251a3f0bb6e,,"1,360.0001 Ether",0.00113464%,3
5079,0x94c1a8f63f32de8f577b1846d1cb89e96fd2b5c0,,"1,359.03642214 Ether",0.00113384%,600
5080,0x85d4a40cb723f268326a4a3038b7f010e0f8ef8e,,"1,358.77942206 Ether",0.00113363%,5
5081,0x32f0d0eb821aa92e24b4389cedee02c2b6464e8c,,"1,358.37684687 Ether",0.00113329%,2
5082,0x34f1ed65be5788e395f8499fa38f7d192aad63e7,,"1,357.99437344 Ether",0.00113297%,29
5083,0x7f6748f82dde709a94de799a0a6c5ef8cb3d3d9b,,"1,357.97781342 Ether",0.00113296%,107
5084,0x6c6564e5c9c24eaaa744c9c7c968c9e2c9f1fbae,,"1,357.8 Ether",0.00113281%,1
5085,0x2b16027b7004c0555c901d38cf9312299d46d6eb,,"1,357.7596701 Ether",0.00113278%,6
5086,0x38b341c81ddcd572176efdf49013c51089798423,,"1,357.54813204 Ether",0.00113260%,97
5087,0xae06372c16dad422e2e981e589dfe01f144e9e8d,,"1,356.33237577 Ether",0.00113158%,34
5088,0xee5c571813227fe7bbeef6fdd9f3e0592aca4799,,"1,355.86799944 Ether",0.00113120%,1404
5089,0xaee3fff4f227f8b80f5ef3217b96b79437fe26c2,,"1,355.81 Ether",0.00113115%,4
5090,0x4545c2d23a54b42822479ead60a1535b5a3d91ca,,"1,355.59073334 Ether",0.00113097%,10
5091,0x3ee7e218b388241372bc6d3941f3be7405946e66,,"1,355.56472597 Ether",0.00113094%,96
5092,0x9635be1091e3c9bd6018f17dbe6db800862363e6,,"1,355.168691 Ether",0.00113061%,2
5093,0x77cc02f623a9cf98530997ea67d95c3b491859ae,,"1,354.9 Ether",0.00113039%,1
5094,0x5d3153f4ebd8e0688326658dbfee8789b7af245b,,"1,354.53297705 Ether",0.00113008%,27
5095,0xced022bb29e5da11801765a6ca70f741cd233571,,"1,354.529622 Ether",0.00113008%,3
5097,0x2a682a019e8f15451ba2b47d31edff927605a679,,"1,353.89266087 Ether",0.00112955%,19
5098,0xf4a7c24e5c42dcb14afb068f78afa23952987b00,,"1,352.9 Ether",0.00112872%,13
5099,0xf0a5b2b39f51f90d2cbde0802b73e5ad858c725e,,"1,352.624504 Ether",0.00112849%,138
5100,0x03ea516572dbcd39ef5c251e75070fa5fe461280,,"1,351.71308283 Ether",0.00112773%,66
5101,0xfb469e72762cb3e7503142cf5a28bf12517cc332,,"1,351.0695008 Ether",0.00112719%,4
5102,0xde9067d83bdae36602b032f2b9f3ac1c00b940e8,,"1,351.01 Ether",0.00112714%,31
5103,0x309528aebf21c7f2bc9ef4f1552be8ea05ca0454,,"1,350.68899405 Ether",0.00112688%,2
5104,0x3fee16929e1d083dade5da1b66b070dc438cd7f4,,"1,350.1573952 Ether",0.00112643%,274
5105,0x3e839c9bba375396e32904a4a47ac454c8691a44,,"1,350.01564899 Ether",0.00112631%,72
5106,0xcced2d7fabdd470a88834fc66ca6d0c9a1057253,,"1,349.9964 Ether",0.00112630%,3
5107,0xf997b7a36f2433664b9adaf81f14a2dc712c9e78,,"1,349.99320926 Ether",0.00112630%,27
5108,0xff85d5bda6cc454c3ad12723fe6e3abc095f1b11,,"1,349.90299435 Ether",0.00112622%,35
5109,0x7276084de7632f7ed50ac84379b840a3f4ef5aae,,"1,349.77508727 Ether",0.00112611%,48
5110,0x352e679327bd587432463bfd3382db3ee9ebc007,,"1,349.41525627 Ether",0.00112581%,25
5112,0xc707d62bda76b5325d92f31c885a464b2af23bca,,"1,348.5152455 Ether",0.00112506%,1
5113,0x63b622b005881553e8be6de81f2c7bc4085398a8,,"1,347.84703736 Ether",0.00112451%,10
5114,0x3c877a7672320da36b413ce438d41f8b83b8ab54,,"1,346.95164675 Ether",0.00112376%,1
5115,0x3ecf6f35457f036960f0816587188452fe596a63,,"1,346.68283 Ether",0.00112353%,3
5116,0x57e109ed7824f1f68cc75a614515ff94c406933d,,"1,346.46883547 Ether",0.00112336%,27
5117,0x2901fcd37b908807d82da6981bec9f2988cfa5aa,,"1,345.52566371 Ether",0.00112257%,17
5118,0x80ca04a5636f4a96656e1150b43dcfaa5ce54b93,,"1,344.80200518 Ether",0.00112196%,95
5119,0x2f700deed41639e1ae24d193f7d67453c4002ee3,,"1,344.71394478 Ether",0.00112189%,343
5120,0x5b938baa883033293a664dd4314c32d1f195c505,,"1,344 Ether",0.00112130%,1
5121,0xb462d7f1d571e16f346e6c9c5fa83a3d16c8c361,,"1,342.60074 Ether",0.00112013%,15
5122,0x7ef05ffc18d902f20388c5370c4830129e581c0c,,"1,342.11752457 Ether",0.00111973%,31
5123,0x02b868f46f86bc2fd434301af49879c440f1be99,,"1,342.08693386 Ether",0.00111970%,3356
5124,0x0efbc2a723d4aed9347696055318f515b6b9ae65,,"1,341.74259716 Ether",0.00111941%,0
5125,0xe5f04d458a001e4dde3a2c65114183dc157f95f9,,"1,341.18903728 Ether",0.00111895%,91
5126,0xaef726c158c7bd06be78dfda80eb2a4acad6f457,,"1,340.91824263 Ether",0.00111872%,6
5127,0x8077c5bf6a4627c064bbbc686d0a83fcda549435,,"1,340.89449447 Ether",0.00111870%,30
5128,0xb959dce02e91d9db02b1bd8b7d17a9c41a97af09,,"1,340.62701289 Ether",0.00111848%,39
5130,0x2ac0e706b5a1e5ca0dcd35ca48d8cc9fe8183ad4,,"1,339.52326284 Ether",0.00111756%,26
5131,0xfaaeba8fc0bbda553ca72e30ef3d732e26e82041,,"1,338.337 Ether",0.00111657%,1
5132,0xe588af7b7187913e0cddf364ac72acb8506dba63,,"1,337.736947 Ether",0.00111607%,7
5133,0x51296f5044270d17707646129c86aad1645eadc1,,"1,337.12694995 Ether",0.00111556%,2
5134,0xffa696ecbd787e66abae4fe87b635f07ca57d848,,"1,337 Ether",0.00111546%,1
5135,0xc25266c7676632f13ef29be455ed948add567792,,"1,337 Ether",0.00111546%,1
5136,0xac6f68e837cf1961cb14ab47446da168a16dde89,,"1,337 Ether",0.00111546%,1
5137,0x9ba53dc8c95e9a472feba2c4e32c1dc4dd7bab46,,"1,337 Ether",0.00111546%,1
5138,0x3f6dd3650ee428dcb7759553b017a96a94286ac9,,"1,337 Ether",0.00111546%,1
5139,0x9bb9b02a26bfe1ccc3f0c6219e261c397fc5ca78,,"1,336.99937006 Ether",0.00111546%,2
5140,0x16720400d99de846b2491c6f0ec80ba091e47553,,"1,335.00021491 Ether",0.00111379%,30
5141,0x6140ff979ce9ce105c4bb278f73e336b19e97363,,"1,335 Ether",0.00111379%,4
5142,0x795841fd580988f28bf6a681101920e074fd6ebb,,"1,334.9224429 Ether",0.00111372%,476
5143,0x1b5cbce2e0a9986ab8ebcd68409cdb4ebc8d336f,,"1,334.02991132 Ether",0.00111298%,10
5144,0x18c82286d4219780aefffd29e30ca986d3a88a2d,,"1,334 Ether",0.00111295%,0
5145,0x6258a7a8a39afd7f54ffe4cd551c06d2eca0d150,,"1,333.33333333 Ether",0.00111240%,8
5146,0x2518e88e27169fc33e529d00d998d5a2b15a9584,,"1,332.92444142 Ether",0.00111206%,130
5147,0xf5d329f3106a30b73087a5d66ff524bee1102c9d,,"1,332.55422271 Ether",0.00111175%,24
5148,0xa96853390c776ce8307b46b4d1a857ab310ab018,,"1,332.33468614 Ether",0.00111156%,39
5149,0x10ee8d7b6bfafa8e89ec3ed956d1fecde8ccc6a4,,"1,332.04943 Ether",0.00111133%,1
5150,0x0154d25120ed20a516fe43991702e7463c5a6f6e,,"1,331.97841622 Ether",0.00111127%,2956
5151,0x0f2942d6ef1aedc66d015c99bde993213b6ada99,,"1,331.70764861 Ether",0.00111104%,13
5152,0xf543b6494b7ca683563b252c77bcbdae6b3c7e2b,,"1,331.12748778 Ether",0.00111056%,60
5153,0x492a94119ff075bdd831cd526248782f1c3984a1,,"1,330.39976889 Ether",0.00110995%,3
5154,0xa9438b99b9e5e95af478b5967ccd883882a300cc,,"1,330.28173471 Ether",0.00110985%,657
5155,0x58d173fe8f065ddef5a8b76b2353a98bae6731d7,,"1,329.1241428 Ether",0.00110888%,129
5156,0xe90ee74b0d7c6838bb6422b96ed94d53af1db119,,"1,328.93513732 Ether",0.00110873%,2
5157,0x076de9f3acd4e8ddb21c766d0ff4e244a2808226,,"1,328.87207005 Ether",0.00110867%,36
5158,0x5ef287083c16a0b5a77f0c487af4c2450c91a390,,"1,328.40465914 Ether",0.00110828%,11
5159,0x9d8a6aae45935c9b0e65902d2f90238852ca69a4,,"1,328.1095052 Ether",0.00110804%,493
5160,0x9e27b5ad335235e500df62d5f55997cb44671efb,,"1,327.66613029 Ether",0.00110767%,2
5161,0xdd6e73f7dbb87adf240caf44542e6ca1efc1fa46,,"1,327.60705087 Ether",0.00110762%,5
5162,0x635689a6342eedf4fda188169aa9df47425bbb36,,"1,327.45403932 Ether",0.00110749%,25
5163,0xfc488e6b5f367656bbb08b90fe3dc1a7438c9dd4,,"1,327.42240394 Ether",0.00110747%,46
5164,0x53f5b002a71827a2486d4cfa4928a51ace503c35,,"1,327.29569883 Ether",0.00110736%,10
5165,0xc1bb36b06d683a866751a18c6c57faa9f08bb859,,"1,327.2479 Ether",0.00110732%,4
5166,0xace0163fffa24d4589baa47341dee5cbf9d3b9b7,,"1,326.1935668 Ether",0.00110644%,202
5167,0xe6ec41ca7cf7de06817d744c097483c1e3518d20,,"1,326.1032075 Ether",0.00110636%,1
5168,0x4393e691490938d9890c88eb2fd65890dd075c5b,,"1,326.00753365 Ether",0.00110628%,115
5169,0xc3082544681bea1f4d8c97504ca10a0172875efc,,"1,325.9355124 Ether",0.00110622%,72
5170,0xe0f5b97787328755029080d5192e414bde8cbad5,,"1,324.71503302 Ether",0.00110521%,47
5171,0x5dec166f1514da655607e225d3cef0d967618fb0,,"1,324.6259224 Ether",0.00110513%,10
5172,0xb66b76845b1215051a913bc66b505f8d9ec057ea,,"1,324.57341937 Ether",0.00110509%,52
5173,0x23a5efe19aa966388e132077d733672cf5798c03,,"1,321.84608287 Ether",0.00110281%,906
5174,0x637bfc7fb4f73ec28b233c9267a504135d04fa2b,,"1,321.61373615 Ether",0.00110262%,7
5175,0x4a42c7bb87e6edd3c5a7f367b609417636d55f27,,"1,321.55748 Ether",0.00110257%,2
5176,0x6be85603322df6dc66163ef5f82a9c6ffbc5e894,,"1,321.40421699 Ether",0.00110244%,176
5177,0x27d21740ce2499eebd4e37ba2835460fcfd1b854,,"1,320.5889878 Ether",0.00110176%,3
5178,0x1e7ffb649152ce1306314e531a98e91d76a861ae,,"1,320.45682586 Ether",0.00110165%,6
5179,0xd52bd08820eab732593ac9fc751499c62e505d5d,,"1,320 Ether",0.00110127%,3
5180,0x143cc0a996de329c1c5723ee4f15d2a40c1203c6,,"1,318.57738237 Ether",0.00110009%,117
5181,0x5e64bfa2a14783eb99d450bd4b9ebf98b4c7e7a2,,"1,318.14288726 Ether",0.00109972%,5
5182,0xb01d8f4a991768a58af80c3f9dcffce5b124cfa8,,"1,318.14107726 Ether",0.00109972%,56
5183,0x449fd77800f9fd4f76cd11d6fc34592055eba933,,"1,317.43409311 Ether",0.00109913%,46
5184,0xb95fa877c04a66670ac8083085e06516d28ab5fa,,"1,317.02909961 Ether",0.00109879%,6
5185,0xb126d17e574404cb1065e0eea122ca67b3a76704,,"1,315.88892054 Ether",0.00109784%,17
5186,0xa3e01d84b6ca481d804d417a2271b377cb212d0e,,"1,314.94558861 Ether",0.00109706%,54
5187,0x948d04cba66a74dccfb97022b7ac162e3ce191d1,,"1,314.43341375 Ether",0.00109663%,15
5188,0x0966c54dbfabf50a1d53d909ffe4e6807f65361e,,"1,314.07646337 Ether",0.00109633%,18
5189,0x3e47ad7a6fffa4e26abfbb26a1950431cca1fcab,,"1,313.49624485 Ether",0.00109585%,9
5190,0xb4d70b301765040a3750454355bd36966eac6485,,"1,312.84387496 Ether",0.00109530%,78
5191,0x772dac82a04b182951df11a6bfc22ecb1e4faa68,,"1,312.27046956 Ether",0.00109482%,13
5192,0x8f2010586ce22dce351cc413d8cf655cba84cd87,,"1,311.997 Ether",0.00109460%,1
5193,0xd89f659402245781dac5c11cbabb86b79484e696,,"1,311.99219249 Ether",0.00109459%,6
5194,0xd0da477fb1d568ceac9a13542fe5ed68c2599c9b,,"1,311.93049795 Ether",0.00109454%,6720
5195,0xa6ac514f5950a9781bc6b28c63a1d3cb59fa8733,,"1,311.82718322 Ether",0.00109445%,24
5196,0x5237987274259b08b83316d530d9dec28083b399,,"1,311.29389551 Ether",0.00109401%,23
5197,0x99a91871b93e13f53d8209529b5e390664bf25d8,,"1,311.2 Ether",0.00109393%,7
5198,0x264e8a0829c94cc5d8e0e6f52132cc3f4ead34e1,,"1,311.09402702 Ether",0.00109384%,154
5199,0x15e71c376779812c91ae6469f0d4a42baace4891,,"1,310.96140939 Ether",0.00109373%,10
5200,0x6ec38b3228251a0c5d491faf66858e2e23d7728b,,"1,310.5878711 Ether",0.00109342%,190
5201,0xab1bdeb6a51b1361905d347ef0c2365ce086805f,,"1,310.32010586 Ether",0.00109320%,42
5202,0x12328427a51f3b93d3811fe8f87568e5556ef550,,"1,309.43379339 Ether",0.00109246%,1
5203,0x3c096429856dab8db9979d0400c07d07b01c691a,,"1,308.99569141 Ether",0.00109209%,7
5204,0xa1b9ae88e04429e1c2a41eae264aec5d88914810,,"1,308.63073853 Ether",0.00109179%,477
5205,0xd4668c99af17aef1b6a98b13d12b0257af8071ac,,"1,306.4698 Ether",0.00108998%,16
5206,0x21448cd33f233dbbeb1287bc928d2cf158dac522,,"1,305.66347622 Ether",0.00108931%,92
5207,0x4ea25af386bd0742c8f8d05def888856aa0cdfc2,,"1,305.07770282 Ether",0.00108882%,23
5208,0xc141ba173487042c4bbf3bbe608f5860450eb719,,"1,304.49775488 Ether",0.00108834%,27
5209,0x61b88c0b7b6602df0e08cdb12a2c64e7a4a6537f,,"1,304.1660642 Ether",0.00108806%,14
5210,0x5592f6826f0e8fb14f230493929251329797ff0f,,"1,303.63830854 Ether",0.00108762%,115
5211,0x506b8edd0c092ba3101fd094c14ab6862c1b7f10,,"1,303.15958765 Ether",0.00108722%,7
5212,0x9fdf2f710a4550b509f498802ee3ade0b314b3be,,"1,303.06844975 Ether",0.00108715%,5
5213,0x108eb0d7e8cdc8a8d835c828c6b7d8cd348ddb38,,"1,302.53106372 Ether",0.00108670%,7
5214,0xd3933cfd67b25b68f1cc319db4ecef7d8ad60692,,"1,302.50334646 Ether",0.00108668%,876
5215,0x9e2b7692fd3d70f0ea308e528c5ae7484a55c2e4,,"1,302.05608845 Ether",0.00108630%,16
5216,0x607ebc72f74e00a348b77358b3da31b31ecfad44,,"1,302.0467366 Ether",0.00108629%,208
5217,0xebe308f9c496fd8ffdce797df048c6a45662e6fa,,"1,301.7402756 Ether",0.00108604%,3
5218,0xba05dd04b0fc68df11d03b3f9e49f4d30c68d5d3,,"1,301.61668092 Ether",0.00108594%,14
5219,0xa0b2cbdf75bfb77defc7c6acdd4e8be7c8caa9f2,,"1,301.30300215 Ether",0.00108567%,135
5220,0x85c646c30381cd770c558c67bbd8814a426a5313,,"1,301.08397428 Ether",0.00108549%,2
5221,0xb9f24d716b60f4de9976e42a9fb8988a98a40c8b,,"1,301 Ether",0.00108542%,6
5222,0xcb7aa6711d86d6ca56dca3d858de9706afb9ff73,,"1,300.97935458 Ether",0.00108540%,36
5223,0xd2a6cc967cd946da2d1a03be1b3b355080c353ef,,"1,300.92986972 Ether",0.00108536%,8
5224,0xfd4f8e44eceba9d808b97e577c8d05d9e8f89c83,,"1,300.13507702 Ether",0.00108470%,44
5225,0x2cacb40f20f74af993867c08e12499d81a6c3161,,"1,300.02740234 Ether",0.00108461%,24
5226,0xe3097eb67c559f550f5df8a9218931aaf09c08f8,,"1,300.00557593 Ether",0.00108459%,12
5227,0xd2da4f960fd9bdf411d1bf00200851125757da0d,,"1,300.0011 Ether",0.00108459%,3
5228,0x180ffed317049abf847ce01d77f9a6048f3eee96,,"1,300 Ether",0.00108459%,1
5230,0x10f1f4ee44f595dc3a4b6a41b6d91f13a5503f7a,,"1,300 Ether",0.00108459%,0
5231,0x7edc968d998f59f6e20a7bb8e8fbb49f449716ff,,"1,299.998488 Ether",0.00108459%,2
5232,0x59a333a41bb0f7df66c99cec032a80dc6b49778f,,"1,299.997396 Ether",0.00108458%,3
5233,0x295ece722515616d3a7dbcc62a9f27c0d16596aa,,"1,299.99293321 Ether",0.00108458%,6
5234,0x1cc7457775892ef064f5ef9fbedbee399c2bc65e,,"1,299.80519573 Ether",0.00108442%,6
5235,0x6d8e2261dbb239819afccc762db54359f05a59fe,,"1,299.49229978 Ether",0.00108416%,13
5236,0x6238872a0bd9f0e19073695532a7ed77ce93c69e,,"1,298.89719896 Ether",0.00108367%,30892
5237,0x0f8466217ca41716cb07e0c0a3c7a8fa1db3eb70,,"1,297.91281346 Ether",0.00108285%,2
5238,0x28d5351915cf2638e562b19e1ee75f93d5af3adf,,"1,297.7465 Ether",0.00108271%,11
5239,0x8fc35ca43efc5e196c65e01fe7885b3cf071abd6,,"1,297.38293391 Ether",0.00108240%,21
5240,0x2d662361a828e67cd29b4070aad8c6914dc3309e,,"1,297 Ether",0.00108208%,39
5241,0x5ab4431b88728fc8c9fa84a1617c41adf945244c,,"1,294.749242 Ether",0.00108021%,12
5242,0x4fc946e9ca32018958dfe900e6a9b251f8a51a0a,,"1,293.75436234 Ether",0.00107938%,4
5243,0xfd7cdbf5553a4c53d8ce292dedf16c41a6de3a12,,"1,293.3689 Ether",0.00107905%,18
5244,0x894a42c53c0b9060cd9c4ecdfb3ba456eb1848ff,,"1,292.33092444 Ether",0.00107819%,33
5245,0x1c484e1e08b9a6fd223bd328057be862b1d2f32b,,"1,292 Ether",0.00107791%,2
5246,0x32b7c8804975a23d75162131710c7c1b2d6e7951,,"1,291.87507423 Ether",0.00107781%,3
5247,0x145a2b1e45899fa7d14f835c74a69ead0d77966c,,"1,290.60902251 Ether",0.00107675%,581
5248,0xe4162a300b2cfb361693564ea2b3faa77b774f1d,,"1,290.39766383 Ether",0.00107658%,161
5249,0xadc68fb9809206c88e4f871c14b904b25ae5e301,,"1,290.10272918 Ether",0.00107633%,51
5250,0x22daa83163182a73fbe7be94742d999fa1ec5b78,,"1,289.31418761 Ether",0.00107567%,13
5251,0xc1c141ec0277de512decb326904c62b202da11b9,,"1,288.99124242 Ether",0.00107540%,8
5252,0x3667191e34fb108605f9c8df1b0efe3fc362f0bf,,"1,288.81842533 Ether",0.00107526%,8
5253,0xec08867a12546ccf53b32efb8c23bb26be0c04f1,,"1,288.35344688 Ether",0.00107487%,48
5254,0xcaf8b4e121a9619da06aa1f6b55cda2aafe73657,,"1,287.3437 Ether",0.00107403%,6
5255,0x07438c963031bd4a8c4bcbb07ba338aa24e1c912,,"1,286.55933848 Ether",0.00107337%,8
5256,0x4d45e1b503c374dc91db2cc0077c6b8ee5170064,,"1,285.23192504 Ether",0.00107227%,4
5257,0x66d1993c907a909eb8c91fe71428cd03aa260814,,"1,284.99177 Ether",0.00107207%,3
5258,0x337db09818254f892e751a17d33a6e98e42ef4fd,,"1,284.33906388 Ether",0.00107152%,19
5259,0x52c0ad1c9f560ee20f3ecafc9850b0ea264cc8a6,,"1,284.192869 Ether",0.00107140%,2
5260,0xdd6f3ad193738a8e9a980f9f66af1da7ef791408,,"1,284.18737425 Ether",0.00107139%,55
5261,0xaaf03d8d3f4d5c823bd4c8757f0e0ae303559eff,,"1,283.1606129 Ether",0.00107054%,5
5262,0x17f020bc9017a0b08bb2b2c44bd8efd938ff10ca,,"1,281.69424691 Ether",0.00106931%,12
5263,0xee1cc58b2b8501d2615a4b3bee23071d48db9d47,,"1,281.68688301 Ether",0.00106931%,3
5264,0x32fa0e86cd087dd68d693190f32d93310909ed53,,"1,281.63711203 Ether",0.00106927%,27
5265,0xe44f9b74a5018c433916774d02f0c0ade927c62e,,"1,280.81894347 Ether",0.00106858%,31
5266,0x0420975b238fa37cb85f209c767d8bb232f90107,,"1,280.80216393 Ether",0.00106857%,16
5267,0x4909da52f55c73a66b6f0303317f1464d513dc98,,"1,280.10478619 Ether",0.00106799%,15
5268,0x76a31741d7009ecdafd10323b30d8ab8d37b6cfd,,"1,280.06013814 Ether",0.00106795%,7
5269,0x70c91864bb353b07ffcaeb484665d09762601a7b,,"1,280.00394153 Ether",0.00106790%,6
5270,0x80136ae6b4711a4ba65889a36209d64667f07484,,"1,279.46932946 Ether",0.00106746%,23
